sensor id,timestamp,temp,hum,pressure,lux,ec
10370001.0,2021-04-13 19:38:10,17.81,63.63,745.4,1.67,2.429003751915673
10370001.0,2021-04-13 19:38:39,17.81,63.64,745.4,1.67,2.615885341461651
10370001.0,2021-04-13 19:39:07,17.81,63.66,745.42,1.67,2.583926461838226
10370001.0,2021-04-13 19:39:35,17.81,63.69,745.38,1.67,2.548386599076273
10370001.0,2021-04-13 19:40:04,17.81,63.7,745.42,1.67,2.498185884490187
10370001.0,2021-04-13 19:40:32,17.81,63.7,745.43,1.67,2.5341429580801837
10370001.0,2021-04-13 19:41:01,17.81,63.72,745.45,1.67,2.628543465369033
10370001.0,2021-04-13 19:41:30,17.81,63.72,745.45,1.67,2.539949467828778
10370001.0,2021-04-13 19:41:58,17.8,63.73,745.46,1.67,2.6152942898072724
10370001.0,2021-04-13 19:42:27,17.81,63.77,745.45,1.67,2.5566690643225694
10370001.0,2021-04-13 19:42:55,17.8,63.78,745.44,1.67,2.524312783709975
10370001.0,2021-04-13 19:43:23,17.79,63.74,745.48,1.67,2.4591381842326347
10370001.0,2021-04-13 19:43:52,17.79,63.79,745.51,1.67,2.597201886806252
10370001.0,2021-04-13 19:44:20,17.78,63.8,745.51,1.67,2.462797199593462
10370001.0,2021-04-13 19:44:49,17.79,63.84,745.51,1.67,2.606793952154807
10370001.0,2021-04-13 19:45:17,17.79,63.86,745.53,1.67,2.6388264470271836
10370001.0,2021-04-13 19:45:46,17.79,63.9,745.55,1.67,2.7106055872818016
10370001.0,2021-04-13 19:46:14,17.78,63.91,745.54,1.67,2.503052366147192
10370001.0,2021-04-13 19:46:47,17.78,63.96,745.5,1.67,2.5945495761820796
10370001.0,2021-04-13 19:47:16,17.79,64.07,745.53,1.67,2.55613168122498
10370001.0,2021-04-13 19:47:44,17.79,64.13,745.54,1.67,2.552654901840465
10370001.0,2021-04-13 19:48:15,17.81,64.18,745.54,1.67,2.506057948907233
10370001.0,2021-04-13 19:48:43,17.81,64.23,745.52,1.67,2.6331598774233207
10370001.0,2021-04-13 19:49:12,17.82,64.29,745.51,1.67,2.5194436584482016
10370001.0,2021-04-13 19:49:40,17.83,64.29,745.55,1.67,2.770688740671978
10370001.0,2021-04-13 19:50:08,17.83,64.33,745.56,1.67,2.5609123466708783
10370001.0,2021-04-13 19:50:37,17.83,64.35,745.53,1.67,2.6090162774058707
10370001.0,2021-04-13 19:51:05,17.84,64.35,745.54,1.67,2.6375957356846773
10370001.0,2021-04-13 19:51:34,17.85,64.36,745.59,1.67,2.6801970798266375
10370001.0,2021-04-13 19:52:02,17.85,64.33,745.59,1.67,2.6853085106327197
10370001.0,2021-04-13 19:52:30,17.84,64.3,745.58,1.67,2.6404537843967075
10370001.0,2021-04-13 19:52:58,17.85,64.3,745.61,1.67,2.612688317795339
10370001.0,2021-04-13 19:53:27,17.85,64.31,745.64,1.67,2.5840399722291627
10370001.0,2021-04-13 19:53:55,17.85,64.3,745.6,1.67,2.6194335103607913
10370001.0,2021-04-13 19:54:23,17.85,64.28,745.62,1.67,2.5539093069162595
10370001.0,2021-04-13 19:54:51,17.84,64.25,745.63,1.67,2.5609876514920464
10370001.0,2021-04-13 19:55:20,17.84,64.28,745.64,1.67,2.6142656642606195
10370001.0,2021-04-13 19:55:48,17.84,64.3,745.64,1.67,2.6941685228946137
10370001.0,2021-04-13 19:56:17,17.84,64.28,745.66,1.67,2.600599722051697
10370001.0,2021-04-13 19:56:45,17.84,64.28,745.64,1.67,2.619372797920155
10370001.0,2021-04-13 19:57:14,17.84,64.3,745.62,1.67,2.595399012355338
10370001.0,2021-04-13 19:57:43,17.84,64.31,745.64,1.67,2.6377050689069765
10370001.0,2021-04-13 19:58:11,17.84,64.36,745.64,1.67,2.546607344533226
10370001.0,2021-04-13 19:58:39,17.84,64.41,745.69,1.67,2.5763087010713517
10370001.0,2021-04-13 19:59:08,17.83,64.42,745.65,1.67,2.623273872381047
10370001.0,2021-04-13 19:59:36,17.84,64.43,745.66,1.67,2.6227184913899517
10370001.0,2021-04-13 20:00:05,17.83,64.45,745.66,1.67,2.5154545107315465
10370001.0,2021-04-13 20:00:33,17.84,64.43,745.72,1.67,2.545247078644014
10370001.0,2021-04-13 20:01:01,17.83,64.38,745.73,1.67,2.5837212835083347
10370001.0,2021-04-13 20:01:30,17.83,64.44,745.69,1.67,2.4983396983002906
10370001.0,2021-04-13 20:01:58,17.83,64.47,745.71,1.67,2.65315559084423
10370001.0,2021-04-13 20:02:26,17.83,64.52,745.7,1.67,2.6085672773505837
10370001.0,2021-04-13 20:02:55,17.83,64.54,745.73,1.67,2.4816266168965595
10370001.0,2021-04-13 20:03:23,17.83,64.57,745.77,1.67,2.621050176754395
10370001.0,2021-04-13 20:03:51,17.82,64.58,745.78,1.67,2.486846275318369
10370001.0,2021-04-13 20:04:20,17.82,64.57,745.79,1.67,2.64996170921304
10370001.0,2021-04-13 20:04:48,17.82,64.58,745.81,1.67,2.6303950143069454
10370001.0,2021-04-13 20:05:16,17.82,64.59,745.86,1.67,2.5979538108874816
10370001.0,2021-04-13 20:05:45,17.82,64.6,745.84,1.67,2.6726703026170324
10370001.0,2021-04-13 20:06:13,17.81,64.63,745.87,1.67,2.700111714006881
10370001.0,2021-04-13 20:06:42,17.8,64.67,745.85,1.67,2.5809641648099837
10370001.0,2021-04-13 20:07:10,17.82,64.7,745.89,1.67,2.576268310485013
10370001.0,2021-04-13 20:07:39,17.82,64.72,745.89,1.67,2.6166912215079945
10370001.0,2021-04-13 20:08:07,17.82,64.79,745.9,1.67,2.484625605054716
10370001.0,2021-04-13 20:08:36,17.82,64.81,745.93,1.67,2.575004260262214
10370001.0,2021-04-13 20:09:04,17.82,64.84,745.93,1.67,2.6027251412463577
10370001.0,2021-04-13 20:09:33,17.83,64.88,745.93,1.67,2.733667182832066
10370001.0,2021-04-13 20:10:01,17.82,64.88,745.95,1.67,2.5553272578444286
10370001.0,2021-04-13 20:10:29,17.82,64.9,745.97,1.67,2.63669488808239
10370001.0,2021-04-13 20:10:58,17.82,64.91,745.97,1.67,2.672738934692851
10370001.0,2021-04-13 20:11:26,17.82,64.93,745.96,1.67,2.7199885701257904
10370001.0,2021-04-13 20:11:55,17.83,64.94,745.99,1.67,2.6397825546447757
10370001.0,2021-04-13 20:12:23,17.83,64.95,746.03,1.67,2.5868551639828756
10370001.0,2021-04-13 20:12:52,17.83,64.95,746.06,1.67,2.6592794055116484
10370001.0,2021-04-13 20:13:20,17.83,64.97,746.12,1.67,2.574317608753156
10370001.0,2021-04-13 20:13:48,17.82,64.97,746.11,1.67,2.631099493875899
10370001.0,2021-04-13 20:14:17,17.82,64.98,746.15,1.67,2.5811458916524126
10370001.0,2021-04-13 20:14:45,17.83,64.97,746.16,1.67,2.6283287875857884
10370001.0,2021-04-13 20:15:14,17.82,64.93,746.16,1.67,2.721119765789531
10370001.0,2021-04-13 20:15:42,17.82,64.87,746.17,1.67,2.6947307890438963
10370001.0,2021-04-13 20:16:10,17.82,64.92,746.17,1.67,2.6425363595025786
10370001.0,2021-04-13 20:16:39,17.81,64.95,746.2,1.67,2.5384429171914116
10370001.0,2021-04-13 20:17:07,17.82,64.93,746.26,1.67,2.666139860604371
10370001.0,2021-04-13 20:17:35,17.81,64.94,746.27,1.67,2.5857840639257104
10370001.0,2021-04-13 20:18:04,17.81,64.94,746.27,1.67,2.6033721023305594
10370001.0,2021-04-13 20:18:32,17.8,65.01,746.26,1.67,2.529974678470179
10370001.0,2021-04-13 20:19:00,17.8,65.05,746.3,1.67,2.530810043988981
10370001.0,2021-04-13 20:19:28,17.8,65.07,746.29,1.67,2.5815069108280526
10370001.0,2021-04-13 20:19:57,17.8,65.1,746.29,1.67,2.6160829419846197
10370001.0,2021-04-13 20:20:25,17.8,65.1,746.37,1.67,2.7015275890303636
10370001.0,2021-04-13 20:20:54,17.79,65.12,746.3,1.67,2.609936515575407
10370001.0,2021-04-13 20:21:22,17.79,65.13,746.32,1.67,2.6556275304820307
10370001.0,2021-04-13 20:21:50,17.79,65.14,746.3,1.67,2.495809852335479
10370001.0,2021-04-13 20:22:22,17.79,65.16,746.32,1.67,2.6389357262689295
10370001.0,2021-04-13 20:22:50,17.8,65.18,746.35,1.67,2.5767503928173316
10370001.0,2021-04-13 20:23:18,17.8,65.21,746.37,1.67,2.5864979548258575
10370001.0,2021-04-13 20:23:47,17.79,65.2,746.35,1.67,2.677617259753548
10370001.0,2021-04-13 20:24:16,17.8,65.22,746.37,1.67,2.5628599242848615
10370001.0,2021-04-13 20:24:44,17.8,65.25,746.36,1.67,2.6906837313575314
10370001.0,2021-04-13 20:25:12,17.8,65.25,746.35,1.67,2.652727163380267
10370001.0,2021-04-13 20:25:41,17.8,65.27,746.41,1.67,2.6154472749294957
10370001.0,2021-04-13 20:26:09,17.8,65.28,746.38,1.67,2.6941750074259243
10370001.0,2021-04-13 20:26:40,17.8,65.29,746.41,1.67,2.5237616931794165
10370001.0,2021-04-13 20:27:08,17.81,65.26,746.43,1.67,2.666638541822068
10370001.0,2021-04-13 20:27:37,17.81,65.27,746.45,1.67,2.6962913317374504
10370001.0,2021-04-13 20:28:05,17.8,65.27,746.44,1.67,2.7192703585430507
10370001.0,2021-04-13 20:28:33,17.79,65.28,746.45,1.67,2.6443288508505494
10370001.0,2021-04-13 20:29:08,17.44,65.71,746.43,1.25,2.6697504357321145
10370001.0,2021-04-13 20:29:37,17.77,65.31,746.46,1.67,2.673765880354986
10370001.0,2021-04-13 20:30:05,17.78,65.29,746.53,1.67,2.7941860501712394
10370001.0,2021-04-13 20:30:33,17.77,65.29,746.51,1.67,2.6497021397941625
10370001.0,2021-04-13 20:31:02,17.78,65.29,746.51,1.67,2.7215997653692603
10370001.0,2021-04-13 20:31:30,17.78,65.3,746.46,1.67,2.6729623561982123
10370001.0,2021-04-13 20:31:59,17.78,65.3,746.5,1.67,2.6129449519896735
10370001.0,2021-04-13 20:32:27,17.79,65.3,746.5,1.67,2.666420573712209
10370001.0,2021-04-13 20:32:55,17.78,65.28,746.5,1.67,2.5988008206706774
10370001.0,2021-04-13 20:33:24,17.79,65.25,746.5,1.67,2.578945555353432
10370001.0,2021-04-13 20:33:52,17.78,65.24,746.51,1.67,2.643026220081247
10370001.0,2021-04-13 20:34:21,17.78,65.24,746.55,1.67,2.6561305217295295
10370001.0,2021-04-13 20:34:49,17.78,65.23,746.57,1.67,2.73044348445673
10370001.0,2021-04-13 20:35:17,17.78,65.22,746.57,1.67,2.664669009545365
10370001.0,2021-04-13 20:35:46,17.78,65.14,746.56,1.67,2.649399691287211
10370001.0,2021-04-13 20:36:14,17.78,65.11,746.59,1.67,2.527871082315704
10370001.0,2021-04-13 20:36:43,17.77,65.13,746.61,1.67,2.712685785886277
10370001.0,2021-04-13 20:37:11,17.77,65.16,746.57,1.67,2.645646478398195
10370001.0,2021-04-13 20:37:39,17.76,65.16,746.55,1.67,2.6059730034465893
10370001.0,2021-04-13 20:38:08,17.76,65.16,746.62,1.67,2.735925605040647
10370001.0,2021-04-13 20:38:36,17.76,65.14,746.6,1.67,2.659195382982883
10370001.0,2021-04-13 20:39:04,17.75,65.11,746.63,1.67,2.7588909155508654
10370001.0,2021-04-13 20:39:33,17.75,65.12,746.64,1.67,2.70443386772583
10370001.0,2021-04-13 20:40:02,17.75,65.13,746.63,1.67,2.7245794695534045
10370001.0,2021-04-13 20:40:30,17.74,65.14,746.6,1.67,2.7363021544767494
10370001.0,2021-04-13 20:40:58,17.74,65.15,746.61,1.67,2.6745834320760786
10370001.0,2021-04-13 20:41:26,17.74,65.14,746.64,1.67,2.6641095921785602
10370001.0,2021-04-13 20:41:55,17.73,65.13,746.6,1.67,2.6534907154543768
10370001.0,2021-04-13 20:42:23,17.73,65.14,746.63,1.67,2.6527204002734845
10370001.0,2021-04-13 20:42:52,17.72,65.14,746.61,1.67,2.703190805781907
10370001.0,2021-04-13 20:43:22,17.72,65.14,746.59,1.67,2.659279210612665
10370001.0,2021-04-13 20:43:50,17.72,65.14,746.65,1.67,2.657592889465314
10370001.0,2021-04-13 20:44:18,17.72,65.14,746.61,1.67,2.73936395038224
10370001.0,2021-04-13 20:44:46,17.71,65.14,746.61,1.67,2.7253758619875135
10370001.0,2021-04-13 20:45:15,17.71,65.14,746.6,1.67,2.6640261434539805
10370001.0,2021-04-13 20:45:44,17.71,65.09,746.61,1.67,2.559654972621893
10370001.0,2021-04-13 20:46:12,17.7,65.05,746.61,1.67,2.639626833658374
10370001.0,2021-04-13 20:46:41,17.71,65.04,746.63,1.67,2.5987795871776727
10370001.0,2021-04-13 20:47:09,17.69,65.04,746.63,1.67,2.551741160236693
10370001.0,2021-04-13 20:47:38,17.69,65.05,746.64,1.67,2.70557827538516
10370001.0,2021-04-13 20:48:06,17.69,65.05,746.65,1.67,2.6999574954745165
10370001.0,2021-04-13 20:48:34,17.69,65.05,746.64,1.67,2.6084769799726755
10370001.0,2021-04-13 20:49:03,17.68,65.07,746.65,1.67,2.764243734979327
10370001.0,2021-04-13 20:49:31,17.68,65.04,746.63,1.67,2.674751690837584
10370001.0,2021-04-13 20:50:00,17.68,65.03,746.64,1.67,2.6923472764578866
10370001.0,2021-04-13 20:50:28,17.67,65.05,746.61,1.25,2.726442402194
10370001.0,2021-04-13 20:50:56,17.67,65.07,746.67,1.67,2.6894581043994172
10370001.0,2021-04-13 20:51:25,17.67,65.08,746.65,1.67,2.7299060214817876
10370001.0,2021-04-13 20:51:53,17.67,65.11,746.69,1.67,2.6070510878260724
10370001.0,2021-04-13 20:52:22,17.66,65.1,746.66,1.67,2.630373630512848
10370001.0,2021-04-13 20:52:51,17.67,65.1,746.71,1.67,2.615377628656872
10370001.0,2021-04-13 20:53:19,17.66,65.07,746.68,1.67,2.6340866867868393
10370001.0,2021-04-13 20:53:47,17.66,65.04,746.7,1.67,2.7221799015765287
10370001.0,2021-04-13 20:54:16,17.66,65.04,746.7,1.67,2.7269606301574005
10370001.0,2021-04-13 20:54:45,17.66,65.07,746.67,1.67,2.668317196116824
10370001.0,2021-04-13 20:55:13,17.65,65.07,746.65,1.67,2.6736901235515678
10370001.0,2021-04-13 20:55:42,17.65,65.07,746.63,1.67,2.676634589852719
10370001.0,2021-04-13 20:56:11,17.65,65.08,746.62,1.67,2.6245689767090923
10370001.0,2021-04-13 20:56:39,17.65,65.12,746.63,1.67,2.5908986646003282
10370001.0,2021-04-13 20:57:07,17.65,65.12,746.63,1.67,2.6981443689721236
10370001.0,2021-04-13 20:57:36,17.66,65.12,746.62,1.67,2.770818206876913
10370001.0,2021-04-13 20:58:08,17.65,65.14,746.67,1.67,2.713417760423881
10370001.0,2021-04-13 20:58:37,17.65,65.14,746.64,1.67,2.7229302691117114
10370001.0,2021-04-13 20:59:05,17.65,65.15,746.64,1.67,2.8620815665915997
10370001.0,2021-04-13 20:59:34,17.65,65.11,746.67,1.67,2.640105780239953
10370001.0,2021-04-13 21:00:02,17.64,65.13,746.68,1.25,2.6733625682358357
10370001.0,2021-04-13 21:00:31,17.66,65.18,746.68,1.67,2.8237297581088803
10370001.0,2021-04-13 21:00:59,17.66,65.19,746.68,1.25,2.6405942121898387
10370001.0,2021-04-13 21:01:27,17.66,65.25,746.72,1.25,2.611258955942099
10370001.0,2021-04-13 21:01:56,17.67,65.31,746.73,1.25,2.6534485105379355
10370001.0,2021-04-13 21:02:24,17.67,65.31,746.69,1.25,2.6523338822353577
10370001.0,2021-04-13 21:02:53,17.66,65.33,746.7,1.25,2.860968124353199
10370001.0,2021-04-13 21:03:21,17.67,65.35,746.71,1.25,2.691936208133533
10370001.0,2021-04-13 21:03:49,17.67,65.4,746.72,1.67,2.663661319541998
10370001.0,2021-04-13 21:04:18,17.68,65.41,746.75,1.25,2.6152782805910353
10370001.0,2021-04-13 21:04:46,17.68,65.32,746.76,1.25,2.674811016287804
10370001.0,2021-04-13 21:05:15,17.68,65.32,746.71,1.25,2.749183564914552
10370001.0,2021-04-13 21:05:44,17.68,65.34,746.73,1.25,2.6503929720218466
10370001.0,2021-04-13 21:06:12,17.68,65.34,746.72,1.25,2.6810797840925886
10370001.0,2021-04-13 21:06:41,17.68,65.36,746.77,1.67,2.824338511392767
10370001.0,2021-04-13 21:07:10,17.68,65.38,746.75,1.67,2.588125623115902
10370001.0,2021-04-13 21:07:38,17.68,65.4,746.75,1.25,2.7604108506746257
10370001.0,2021-04-13 21:08:07,17.68,65.41,746.73,1.25,2.626931279629619
10370001.0,2021-04-13 21:08:35,17.69,65.42,746.78,1.25,2.71794114236491
10370001.0,2021-04-13 21:09:03,17.69,65.39,746.75,1.25,2.5382047074827145
10370001.0,2021-04-13 21:09:32,17.69,65.4,746.75,1.25,2.6616247938168924
10370001.0,2021-04-13 21:10:00,17.69,65.42,746.77,1.25,2.7061426322066184
10370001.0,2021-04-13 21:10:29,17.69,65.45,746.73,1.25,2.762841685530481
10370001.0,2021-04-13 21:10:57,17.69,65.45,746.77,1.25,2.712782581153511
10370001.0,2021-04-13 21:11:25,17.69,65.45,746.74,1.25,2.8351593545965468
10370001.0,2021-04-13 21:11:54,17.69,65.46,746.74,1.25,2.7540600155794785
10370001.0,2021-04-13 21:12:22,17.69,65.46,746.79,1.25,2.6883468401325414
10370001.0,2021-04-13 21:12:51,17.69,65.43,746.8,1.25,2.656543443529831
10370001.0,2021-04-13 21:13:19,17.69,65.39,746.78,1.25,2.6689178980048687
10370001.0,2021-04-13 21:13:48,17.68,65.44,746.8,1.25,2.7655792434429265
10370001.0,2021-04-13 21:14:16,17.68,65.46,746.79,1.25,2.716187324314835
10370001.0,2021-04-13 21:14:45,17.68,65.45,746.79,1.25,2.647199663018943
10370001.0,2021-04-13 21:15:13,17.69,65.44,746.83,1.25,2.672063682652715
10370001.0,2021-04-13 21:15:42,17.69,65.46,746.86,1.25,2.6872397900692766
10370001.0,2021-04-13 21:16:10,17.69,65.5,746.84,1.25,2.703261705039611
10370001.0,2021-04-13 21:16:38,17.68,65.51,746.85,1.25,2.639580148913544
10370001.0,2021-04-13 21:17:06,17.69,65.5,746.83,1.25,2.7013653693759254
10370001.0,2021-04-13 21:17:35,17.68,65.51,746.82,1.25,2.7477907940747843
10370001.0,2021-04-13 21:18:03,17.68,65.52,746.83,1.25,2.7728021213146925
10370001.0,2021-04-13 21:18:31,17.68,65.55,746.84,1.25,2.713744994595996
10370001.0,2021-04-13 21:19:00,17.68,65.59,746.82,1.25,2.7812919900360145
10370001.0,2021-04-13 21:19:28,17.68,65.6,746.8,1.25,2.593361938311788
10370001.0,2021-04-13 21:19:56,17.68,65.61,746.79,1.25,2.7743780172900068
10370001.0,2021-04-13 21:20:25,17.68,65.63,746.81,1.25,2.673759907071789
10370001.0,2021-04-13 21:20:53,17.68,65.66,746.8,1.25,2.742019886994637
10370001.0,2021-04-13 21:21:22,17.68,65.67,746.76,1.25,2.6278020017300383
10370001.0,2021-04-13 21:21:50,17.68,65.68,746.8,1.25,2.6179574457803767
10370001.0,2021-04-13 21:22:18,17.68,65.7,746.8,1.25,2.562892623682525
10370001.0,2021-04-13 21:22:47,17.68,65.71,746.79,1.25,2.7688357907789984
10370001.0,2021-04-13 21:23:16,17.68,65.71,746.83,1.25,2.6346412604794103
10370001.0,2021-04-13 21:23:44,17.68,65.73,746.78,1.25,2.681901469021517
10370001.0,2021-04-13 21:24:13,17.68,65.78,746.81,1.25,2.805563151923759
10370001.0,2021-04-13 21:24:42,17.68,65.82,746.83,1.25,2.8105782793183236
10370001.0,2021-04-13 21:25:11,17.68,65.87,746.85,1.25,2.7145442122850607
10370001.0,2021-04-13 21:25:39,17.69,65.87,746.87,1.25,2.7344866194986013
10370001.0,2021-04-13 21:26:07,17.69,65.9,746.92,1.25,2.6967643459317556
10370001.0,2021-04-13 21:26:36,17.69,65.91,746.94,1.25,2.693842110581937
10370001.0,2021-04-13 21:27:06,17.7,65.92,746.92,1.25,2.7520039853689506
10370001.0,2021-04-13 21:27:38,17.69,65.93,746.96,1.25,2.6690391163060707
10370001.0,2021-04-13 21:28:07,17.7,65.85,746.95,1.25,2.771338304032392
10370001.0,2021-04-13 21:28:35,17.69,65.89,746.96,1.25,2.6756275677168713
10370001.0,2021-04-13 21:29:03,17.7,65.91,746.96,1.25,2.7079488006710535
10370001.0,2021-04-13 21:29:31,17.7,65.93,746.97,1.25,2.7573427952649503
10370001.0,2021-04-13 21:30:00,17.69,65.96,746.97,1.25,2.6877415670128233
